profile_id,risk,mean,std,median,mean_rank,rank_std,top3_freq,top3_pct,top5_freq,top5_pct,top10_freq,top10_pct
P2,Model operation / Technological / Correlated perception errors,0.09353511801396545,0.007285303202591092,0.09346103265382263,3.047872340425532,1.4487139361548973,109,57.97872340425532,187,99.46808510638297,188,100.0
P2,Model operation / Technological / Dynamic topology,0.09407480493473548,0.007462505941036564,0.09394414923543588,2.8882978723404253,1.4887061627237401,119,63.297872340425535,188,100.0,188,100.0
P2,Model operation / Technological / Fallback failure / controlled degradation failure,0.011986068709799992,0.0010036865237559108,0.011901484725361094,18.97872340425532,3.350067396604532,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / Map inconsistency,0.012000370108432818,0.0010331501324106894,0.011829483608270065,18.8031914893617,3.3003208137952473,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / Model version skew,0.011921798007823775,0.0010300004516978246,0.011889339174318354,19.28191489361702,3.408420822521069,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / On-board compute overload,0.011915234949136445,0.0010183766298902026,0.011946607608033843,19.148936170212767,3.403557109249933,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / Security robustness / spoofing,0.011814263297589991,0.0009642901656951359,0.011820685186753823,19.351063829787233,3.4724062624129837,0,0.0,0,0.0,0,0.0
P2,Model operation / Technological / Sensor artifacts,0.011983653104002396,0.001126429822637762,0.011800299887744763,19.170212765957448,3.5011800377670252,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Domain shift underestimation,0.00912214992112674,0.0018954847281838765,0.008967972635806346,26.329787234042552,5.0262889695872515,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Incomplete validation criteria,0.0011479069612175875,0.00024960552845419834,0.0011396540388916472,54.54255319148936,2.4911114054583563,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Insufficient overfitting / regularization control,0.0011494868284611074,0.0002357747100348341,0.0011384903609349363,54.78191489361702,2.399089488896908,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Overestimation due to data leakage / wrong splits,0.008964888552515676,0.0017019666225980862,0.008928403634751794,26.75,4.544841593101236,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Reproducibility failure,0.00116175476190514,0.0002642077642007227,0.001120030121524166,54.590425531914896,2.7400329687772773,0,0.0,0,0.0,0,0.0
P2,Model training / Human / Wrong continual/online learning approach,0.001168831243747785,0.00026260425618495443,0.001141520513031534,54.473404255319146,2.4741934224908095,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Catastrophic forgetting,0.003669184401103185,0.000682705461654289,0.0036368286581214297,40.81382978723404,2.131930553728529,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Confabulations,0.008727725184241876,0.0016737308885663028,0.0088083739756455,27.617021276595743,4.592098632500301,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Confidence miscalibration,0.008760065824244672,0.0017008230983861477,0.008709020197121681,27.414893617021278,4.37208157850562,0,0.0,0,0.0,0,0.0
P2,Model training / Technological / Correlated error structure omission,0.04620533615982747,0.008147607999940961,0.04624178144738472,7.1861702127659575,0.8457781339563456,0,0.0,0,0.0,188,100.0
P2,Model training / Technological / Domain shift as technological robustness failure,0.022808604715382236,0.004268079490354985,0.02268760536766616,10.49468085106383,1.1600501659435503,0,0.0,0,0.0,103,54.78723404255319
P2,Model training / Technological / Latency/compute budget breach,0.008760273829148053,0.00159105112251241,0.008798643611176007,27.5,4.044302533036247,0,0.0,0,0.0,0,0.0
